type	subtype	ref	desc
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_012579082.1	extended-spectrum class A beta-lactamase CTX-M-24
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_013188473.1	extended-spectrum class A beta-lactamase CTX-M-1
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_013188475.1	extended-spectrum class A beta-lactamase CTX-M-65
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_015059026.1	extended-spectrum class A beta-lactamase CTX-M-105
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_015387340.1	extended-spectrum class A beta-lactamase CTX-M-55
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_022542384.1	extended-spectrum class A beta-lactamase CTX-M-25
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_025368620.1	extended-spectrum class A beta-lactamase CTX-M-2
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_031942271.1	extended-spectrum class A beta-lactamase CTX-M-123
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032072602.1	extended-spectrum class A beta-lactamase CTX-M-5
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032277257.1	extended-spectrum class A beta-lactamase CTX-M-27
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032489025.1	extended-spectrum class A beta-lactamase CTX-M-4
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032489170.1	extended-spectrum class A beta-lactamase CTX-M-6
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032489171.1	extended-spectrum class A beta-lactamase CTX-M-7
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032489598.1	extended-spectrum class A beta-lactamase CTX-M-8
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032489926.1	extended-spectrum class A beta-lactamase CTX-M-9
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032489927.1	extended-spectrum class A beta-lactamase CTX-M-13
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032490682.1	extended-spectrum class A beta-lactamase CTX-M-33
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032490752.1	extended-spectrum class A beta-lactamase CTX-M-30
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032491157.1	extended-spectrum class A beta-lactamase CTX-M-10
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032491264.1	extended-spectrum class A beta-lactamase CTX-M-72
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032491377.1	extended-spectrum class A beta-lactamase CTX-M-22
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032491777.1	extended-spectrum class A beta-lactamase CTX-M-12
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032491954.1	extended-spectrum class A beta-lactamase CTX-M-66
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032492042.1	extended-spectrum class A beta-lactamase CTX-M-64
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032492044.1	extended-spectrum class A beta-lactamase CTX-M-67
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032492184.1	extended-spectrum class A beta-lactamase CTX-M-87
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032492553.1	extended-spectrum class A beta-lactamase CTX-M-71
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032493168.1	extended-spectrum class A beta-lactamase CTX-M-62
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032494234.1	extended-spectrum class A beta-lactamase CTX-M-100
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032495023.1	extended-spectrum class A beta-lactamase CTX-M-93
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032495225.1	extended-spectrum class A beta-lactamase CTX-M-116
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032495259.1	extended-spectrum class A beta-lactamase CTX-M-117
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032495378.1	extended-spectrum class A beta-lactamase CTX-M-121
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032495786.1	extended-spectrum class A beta-lactamase CTX-M-144
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032495787.1	extended-spectrum class A beta-lactamase CTX-M-148
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_032495798.1	extended-spectrum class A beta-lactamase CTX-M-98
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_035895532.1	extended-spectrum class A beta-lactamase CTX-M-115
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_042004849.1	extended-spectrum class A beta-lactamase CTX-M-104
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_044702041.1	extended-spectrum class A beta-lactamase CTX-M-39
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_053444694.1	extended-spectrum class A beta-lactamase CTX-M-165
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_058670847.1	extended-spectrum class A beta-lactamase CTX-M-96
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063108644.1	extended-spectrum class A beta-lactamase CTX-M-140
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859921.1	extended-spectrum class A beta-lactamase CTX-M-101
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859922.1	extended-spectrum class A beta-lactamase CTX-M-102
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859923.1	extended-spectrum class A beta-lactamase CTX-M-103
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859924.1	extended-spectrum class A beta-lactamase CTX-M-110
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859925.1	extended-spectrum class A beta-lactamase CTX-M-111
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859926.1	extended-spectrum class A beta-lactamase CTX-M-112
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859927.1	extended-spectrum class A beta-lactamase CTX-M-113
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859928.1	extended-spectrum class A beta-lactamase CTX-M-114
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859932.1	extended-spectrum class A beta-lactamase CTX-M-122
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859945.1	extended-spectrum class A beta-lactamase CTX-M-124
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859946.1	extended-spectrum class A beta-lactamase CTX-M-125
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859947.1	extended-spectrum class A beta-lactamase CTX-M-126
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859948.1	extended-spectrum class A beta-lactamase CTX-M-129
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859949.1	extended-spectrum class A beta-lactamase CTX-M-130
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859950.1	extended-spectrum class A beta-lactamase CTX-M-131
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859951.1	extended-spectrum class A beta-lactamase CTX-M-132
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859952.1	extended-spectrum class A beta-lactamase CTX-M-134
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859953.1	extended-spectrum class A beta-lactamase CTX-M-136
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859954.1	extended-spectrum class A beta-lactamase CTX-M-137
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859955.1	extended-spectrum class A beta-lactamase CTX-M-139
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859956.1	extended-spectrum class A beta-lactamase CTX-M-141
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859957.1	extended-spectrum class A beta-lactamase CTX-M-142
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859958.1	extended-spectrum class A beta-lactamase CTX-M-147
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859959.1	extended-spectrum class A beta-lactamase CTX-M-150
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859960.1	CTX-M-like extended-spectrum class A beta-lactamase CTX-M-151
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859962.1	extended-spectrum class A beta-lactamase CTX-M-155
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859963.1	extended-spectrum class A beta-lactamase CTX-M-156
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859964.1	extended-spectrum class A beta-lactamase CTX-M-157
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859965.1	extended-spectrum class A beta-lactamase CTX-M-158
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859966.1	extended-spectrum class A beta-lactamase CTX-M-159
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859967.1	extended-spectrum class A beta-lactamase CTX-M-16
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859968.1	extended-spectrum class A beta-lactamase CTX-M-160
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859969.1	extended-spectrum class A beta-lactamase CTX-M-161
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859970.1	extended-spectrum class A beta-lactamase CTX-M-162
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859971.1	extended-spectrum class A beta-lactamase CTX-M-163
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859972.1	extended-spectrum class A beta-lactamase CTX-M-164
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859973.1	extended-spectrum class A beta-lactamase CTX-M-166
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859974.1	extended-spectrum class A beta-lactamase CTX-M-167
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859975.1	extended-spectrum class A beta-lactamase CTX-M-168
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859976.1	extended-spectrum class A beta-lactamase CTX-M-169
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859984.1	extended-spectrum class A beta-lactamase CTX-M-170
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859993.1	extended-spectrum class A beta-lactamase CTX-M-172
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063859998.1	extended-spectrum class A beta-lactamase CTX-M-173
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860005.1	extended-spectrum class A beta-lactamase CTX-M-174
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860009.1	extended-spectrum class A beta-lactamase CTX-M-175
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860014.1	extended-spectrum class A beta-lactamase CTX-M-176
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860019.1	extended-spectrum class A beta-lactamase CTX-M-177
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860025.1	extended-spectrum class A beta-lactamase CTX-M-179
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860034.1	extended-spectrum class A beta-lactamase CTX-M-180
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860035.1	extended-spectrum class A beta-lactamase CTX-M-181
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860036.1	extended-spectrum class A beta-lactamase CTX-M-182
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860037.1	extended-spectrum class A beta-lactamase CTX-M-19
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860038.1	extended-spectrum class A beta-lactamase CTX-M-20
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860039.1	extended-spectrum class A beta-lactamase CTX-M-21
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860040.1	extended-spectrum class A beta-lactamase CTX-M-23
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860041.1	extended-spectrum class A beta-lactamase CTX-M-26
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860042.1	extended-spectrum class A beta-lactamase CTX-M-28
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860043.1	extended-spectrum class A beta-lactamase CTX-M-29
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860044.1	extended-spectrum class A beta-lactamase CTX-M-31
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860045.1	extended-spectrum class A beta-lactamase CTX-M-34
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860046.1	extended-spectrum class A beta-lactamase CTX-M-35
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860047.1	extended-spectrum class A beta-lactamase CTX-M-36
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860048.1	extended-spectrum class A beta-lactamase CTX-M-37
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860049.1	extended-spectrum class A beta-lactamase CTX-M-38
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860050.1	extended-spectrum class A beta-lactamase CTX-M-40
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860051.1	extended-spectrum class A beta-lactamase CTX-M-41
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860052.1	extended-spectrum class A beta-lactamase CTX-M-42
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860053.1	extended-spectrum class A beta-lactamase CTX-M-43
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860054.1	extended-spectrum class A beta-lactamase CTX-M-44
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860055.1	extended-spectrum class A beta-lactamase CTX-M-46
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860056.1	extended-spectrum class A beta-lactamase CTX-M-47
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860057.1	extended-spectrum class A beta-lactamase CTX-M-48
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860058.1	extended-spectrum class A beta-lactamase CTX-M-49
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860059.1	extended-spectrum class A beta-lactamase CTX-M-50
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860060.1	extended-spectrum class A beta-lactamase CTX-M-51
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860061.1	extended-spectrum class A beta-lactamase CTX-M-52
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860062.1	extended-spectrum class A beta-lactamase CTX-M-54
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860063.1	extended-spectrum class A beta-lactamase CTX-M-56
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860064.1	extended-spectrum class A beta-lactamase CTX-M-58
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860065.1	extended-spectrum class A beta-lactamase CTX-M-59
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860066.1	extended-spectrum class A beta-lactamase CTX-M-60
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860067.1	extended-spectrum class A beta-lactamase CTX-M-61
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860068.1	extended-spectrum class A beta-lactamase CTX-M-63
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860069.1	extended-spectrum class A beta-lactamase CTX-M-68
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860070.1	extended-spectrum class A beta-lactamase CTX-M-69
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860071.1	extended-spectrum class A beta-lactamase CTX-M-70
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860072.1	extended-spectrum class A beta-lactamase CTX-M-73
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860073.1	extended-spectrum class A beta-lactamase CTX-M-74
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860074.1	extended-spectrum class A beta-lactamase CTX-M-75
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860075.1	extended-spectrum class A beta-lactamase CTX-M-76
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860076.1	extended-spectrum class A beta-lactamase CTX-M-77
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860077.1	extended-spectrum class A beta-lactamase CTX-M-78
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860078.1	extended-spectrum class A beta-lactamase CTX-M-79
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860079.1	extended-spectrum class A beta-lactamase CTX-M-80
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860080.1	extended-spectrum class A beta-lactamase CTX-M-81
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860081.1	extended-spectrum class A beta-lactamase CTX-M-82
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860082.1	extended-spectrum class A beta-lactamase CTX-M-83
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860083.1	extended-spectrum class A beta-lactamase CTX-M-84
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860084.1	extended-spectrum class A beta-lactamase CTX-M-85
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860085.1	extended-spectrum class A beta-lactamase CTX-M-86
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860086.1	extended-spectrum class A beta-lactamase CTX-M-88
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860087.1	extended-spectrum class A beta-lactamase CTX-M-89
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860088.1	extended-spectrum class A beta-lactamase CTX-M-90
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860089.1	extended-spectrum class A beta-lactamase CTX-M-91
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860090.1	extended-spectrum class A beta-lactamase CTX-M-92
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860091.1	extended-spectrum class A beta-lactamase CTX-M-94
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860092.1	extended-spectrum class A beta-lactamase CTX-M-95
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860093.1	extended-spectrum class A beta-lactamase CTX-M-97
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_063860094.1	extended-spectrum class A beta-lactamase CTX-M-99
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_064511490.1	extended-spectrum class A beta-lactamase CTX-M-183
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_064511491.1	extended-spectrum class A beta-lactamase CTX-M-184
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_064543755.1	extended-spectrum class A beta-lactamase CTX-M-152
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_065102278.1	extended-spectrum class A beta-lactamase CTX-M-185
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_065419568.1	extended-spectrum class A beta-lactamase CTX-M-171
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_065419569.1	extended-spectrum class A beta-lactamase CTX-M-186
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_068981632.1	extended-spectrum class A beta-lactamase CTX-M-188
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_068981633.1	extended-spectrum class A beta-lactamase CTX-M-189
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_069280706.1	extended-spectrum class A beta-lactamase CTX-M-190
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_070064534.1	extended-spectrum class A beta-lactamase CTX-M-138
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_072643680.1	extended-spectrum class A beta-lactamase CTX-M-267
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_077767290.1	extended-spectrum class A beta-lactamase CTX-M-193
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_077767291.1	extended-spectrum class A beta-lactamase CTX-M-194
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_077767292.1	extended-spectrum class A beta-lactamase CTX-M-195
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_077767293.1	extended-spectrum class A beta-lactamase CTX-M-196
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_085562400.1	extended-spectrum class A beta-lactamase CTX-M-197
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_085562401.1	extended-spectrum class A beta-lactamase CTX-M-198
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_087587947.1	extended-spectrum class A beta-lactamase CTX-M-199
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_088245211.1	extended-spectrum class A beta-lactamase CTX-M-127
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_088245212.1	extended-spectrum class A beta-lactamase CTX-M-203
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_088245215.1	extended-spectrum class A beta-lactamase CTX-M-202
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_088245225.1	extended-spectrum class A beta-lactamase CTX-M-204
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_094009813.1	extended-spectrum class A beta-lactamase CTX-M-200
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_094009814.1	extended-spectrum class A beta-lactamase CTX-M-201
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_094166899.1	extended-spectrum class A beta-lactamase CTX-M-224
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_099156053.1	extended-spectrum class A beta-lactamase CTX-M-205
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_102607451.1	extended-spectrum class A beta-lactamase CTX-M-191
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_102607452.1	extended-spectrum class A beta-lactamase CTX-M-192
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_102607454.1	extended-spectrum class A beta-lactamase CTX-M-146
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_102607455.1	extended-spectrum class A beta-lactamase CTX-M-206
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_102607456.1	extended-spectrum class A beta-lactamase CTX-M-207
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_104009847.1	inhibitor-resistant class A beta-lactamase CTX-M-178
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_104009848.1	extended-spectrum class A beta-lactamase CTX-M-187
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_106924209.1	extended-spectrum class A beta-lactamase CTX-M-213
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_109545060.1	extended-spectrum class A beta-lactamase CTX-M-208
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_109545061.1	extended-spectrum class A beta-lactamase CTX-M-209
beta-lactam	blaCTX-M	NCBI|amr:amr|beta-lactam|blaCTX-M|WP_109545062.1	extended-spectrum class A beta-lactamase CTX-M-210
